Order Number,Order Time,用户ID,Delivery Date,订单投诉,Status,Total Price,Payment,Voucher Discount,Voucher,Coupon Discount,Coupon,Tax Price,Final Price,Refund,Customer Service,OS of App,,冷链包装费,支付宝手续费,会员券,配送费,到家/自提,班次,服务费
1600112602,7/20/2020 11:53,53063179386,7/23/2020,,已送达,230.26,信用卡支付,,,,,14.5,256.25,21.99,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1597439643,7/20/2020 11:54,55721218734,7/24/2020,,已送达,69.59,余额支付,,,,,0.88,80.46,,,pc下单,,,,0,9.99,到家,NY,0
1595344702,7/20/2020 11:55,59664623133,7/25/2020,,已送达,154.41,信用卡支付,,,,,0,165.9,17.98,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1598176133,7/20/2020 11:58,52460729782,7/23/2020,,已送达,89.52,信用卡支付,,,,,0.99,92.01,15.98,,pc下单,,1.5,,0,0,到家,NY,0
1597770937,7/20/2020 11:59,52661486565,7/24/2020,,已送达,99.75,余额支付,,,,,0,94.95,,,ios,2.3.1,1.5,,5,0,自提,NY,0
1600542098,7/20/2020 11:59,54524076051,7/22/2020,,已送达,88.65,信用卡支付,,,,,0,90.15,2.77,,pc下单,,1.5,,0,0,自提,DC,0
1602931768,7/20/2020 12:00,5426177829,7/22/2020,,已送达,78.46,PayPal,,,,,2,91.95,3.39,,android,2.3.1,1.5,,0,9.99,到家,Boston,0
1604067842,7/20/2020 12:00,52861791899,7/22/2020,,已送达,143.02,PayPal,,,,,0,154.51,31.22,,ios,2.3.1,1.5,,0,9.99,到家,Boston,0
1595339161,7/20/2020 12:00,5753129672,7/23/2020,普通投诉,已送达,66.53,PayPal,,,,,0,76.52,21.13,R-缺失商品,pc下单,,,,0,9.99,到家,NY,0
1598742965,7/20/2020 12:09,57591649945,7/26/2020,,已送达,158.5,PayPal,,,,,0.79,160.79,21.16,,pc下单,,1.5,,0,0,自提,NY,0
1596697706,7/20/2020 12:10,52634767804,7/23/2020,,已送达,178.8,余额支付,,,,,5.42,189.51,5.38,,ios,2.3.1,1.5,,5,9.99,到家,NY,0
1602751332,7/20/2020 12:10,58120187880,7/23/2020,,已送达,112.36,余额支付,,,,,4.19,116.55,,,pc下单,,,,0,0,自提,NY,0
1602175597,7/20/2020 12:14,53092966585,7/24/2020,,已送达,148.12,PayPal,,,,,2.53,162.14,6.78,,pc下单,,1.5,,0,9.99,到家,NY,0
1601091095,7/20/2020 12:16,554412646,7/24/2020,,已送达,138.28,PayPal,,,,,1.53,151.3,,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1603102644,7/20/2020 12:16,55633188128,7/31/2020,,备货中,69.67,余额支付,,,,,5.53,74.32,,,android,2.3.1,,,0,0,自提,NY,0
1597217188,7/20/2020 12:16,57091414075,7/23/2020,,已送达,69.55,信用卡支付,,,,,0.87,71.92,7.49,,pc下单,,1.5,,0,0,自提,NY,0
1602808814,7/20/2020 12:18,56347519163,7/23/2020,,已送达,127.7,信用卡支付,,,,,0,139.19,7.29,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1601374141,7/20/2020 12:18,59261766881,7/22/2020,,已送达,143.8,余额支付,,,,,2.59,147.89,,,IPAD,2.3.1,1.5,,0,0,自提,Boston,0
1600856285,7/20/2020 12:20,57124864552,7/24/2020,,已送达,33.93,PayPal,5,新FAF【邀请有礼】【被邀请人】满$25减$5 活动至20201231结束,,,0,30.43,8.99,,ios,2.3.1,1.5,,0,0,自提,NY,0
1598200329,7/20/2020 12:22,5255165520,7/23/2020,,已送达,111.82,信用卡支付,,,,,1.86,124.17,14.77,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1604979847,7/20/2020 12:22,593858458,7/23/2020,,已送达,73.87,信用卡支付,,,,,0,75.37,,,ios,2.3.1,1.5,,0,0,自提,NY,0
1603897714,7/20/2020 12:22,56273466529,7/24/2020,,订单已取消【价格原因 || 价格原因】,88.72,余额支付,,,,,0,90.22,90.22,,android,2.3.1,1.5,,0,0,自提,NY,0
1600343255,7/20/2020 12:23,57980519837,7/23/2020,,已送达,76.42,信用卡支付,,,,,0,84.91,,,ios,2.3.1,1.5,,0,6.99,到家,NY,0
1599288684,7/20/2020 12:25,56773420572,7/24/2020,,订单已取消【价格原因 || 价格】,84.83,余额支付,,,,,0,86.33,86.33,,android,2.3.1,1.5,,0,0,自提,NY,0
1599405469,7/20/2020 12:26,5293478740,7/25/2020,,订单已取消【需要修改自提点和或时间 || 选择送上门，但是网页显示自提。】,85.6,PayPal,,,,,0.46,87.56,87.56,,ios,2.3.1,1.5,,0,0,自提,NY,0
1603074677,7/20/2020 12:28,54761212706,7/23/2020,,已送达,38.8,PayPal,,,,,2.57,51.36,,,ios,2.3.1,,,0,9.99,到家,NY,0
1604733508,7/20/2020 12:30,5607819895,7/25/2020,,已送达,97.26,PayPal,,,,,0,97.92,,,ios,2.3.1,1.5,,0,0,自提,Boston,0
1600167077,7/20/2020 12:31,52333923672,7/22/2020,,已送达,70.59,余额支付,,,,,1.76,72.35,12.29,,ios,2.3.1,,,0,0,自提,DC,0
1600347897,7/20/2020 12:32,54691763848,7/26/2020,,订单已取消【价格原因 || 修改东西】,267.7,PayPal,,,,,12.08,291.27,291.27,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1600327870,7/20/2020 12:32,52291791790,7/22/2020,普通投诉,已送达,127.14,信用卡支付,,,,,0.5,135.29,3.58,R-商品变质,ios,2.3.1,1.5,,0,6.99,到家,DC,0
1599618156,7/20/2020 12:33,57721721233,7/22/2020,,已送达,253.84,信用卡支付,,,,,0,265.33,34.35,,pc下单,,1.5,,0,9.99,到家,Boston,0
1601399564,7/20/2020 12:35,56163182785,7/25/2020,,已送达,70.97,余额支付,,,,,1.46,78.92,1.13,,ios,2.3.1,1.5,,5,9.99,到家,NY,0
1601628801,7/20/2020 12:36,59391771708,7/24/2020,,已送达,133.03,信用卡支付,,,,,0.38,144.9,5.29,,pc下单,,1.5,,0,9.99,到家,NY,0
1601466905,7/20/2020 12:36,54357142244,7/26/2020,,已送达,175.61,PayPal,,,,,4.39,188.49,43.75,,ios,2.3.1,1.5,,0,6.99,到家,DC,0
1600117779,7/20/2020 12:37,55291718789,7/23/2020,,已送达,107.96,信用卡支付,,,,,1.93,121.38,7.29,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1604876495,7/20/2020 12:37,59820312212,7/23/2020,,已送达,158.59,信用卡支付,,,,,0.97,171.05,4.81,,pc下单,,1.5,,0,9.99,到家,NY,0
1602806826,7/20/2020 12:38,58851567047,7/22/2020,,订单已取消【其他原因（请在下方文字框输入） || 要加东西】,132.52,信用卡支付,,,,,0.72,141.73,141.73,,IPAD,2.3.1,1.5,,0,6.99,到家,DC,0
1603565711,7/20/2020 12:39,52461733718,7/22/2020,,已送达,108.47,信用卡支付,,,,,0.47,120.43,6.99,,ios,2.3.1,1.5,,0,9.99,到家,Boston,0
1598911932,7/20/2020 12:39,52864651555,7/24/2020,,已送达,79.85,信用卡支付,,,,,1.11,92.45,,,pc下单,,1.5,,0,9.99,到家,NY,0
1599337514,7/20/2020 12:39,52066712006,7/22/2020,,已送达,101.94,信用卡支付,,,,,0,110.43,9.17,,pc下单,,1.5,,0,6.99,到家,DC,0
1597636582,7/20/2020 12:39,55197325481,7/26/2020,,已送达,125.03,余额支付,,,,,2.83,128.66,9.96,,ios,2.3.1,1.5,,0,0,到家,NY,0
1601728711,7/20/2020 12:40,52592915524,7/24/2020,,已送达,107.31,信用卡支付,,,,,0.91,119.71,,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1601559734,7/20/2020 12:40,59991499295,7/26/2020,,已送达,167.11,余额支付,,,,,1.84,175.44,5.29,,android,2.3.1,1.5,,5,9.99,到家,NY,0
1600723085,7/20/2020 12:42,52977462285,7/24/2020,,已送达,83.49,支付宝/微信,,,,,1.43,87.92,,,ios,2.3.1,1.5,1.5,0,0,自提,NY,0
1598708809,7/20/2020 12:45,54930282572,7/24/2020,,已送达,69.07,PayPal,,,,,0,68.19,1.29,,ios,2.3.1,,,0,0,自提,NY,0
1603766786,7/20/2020 12:45,58661799931,7/26/2020,,已送达,69.95,信用卡支付,,,,,0,71.45,,,ios,2.3.1,1.5,,0,0,自提,Boston,0
1599611058,7/20/2020 12:47,52791744495,7/23/2020,,已送达,143.37,信用卡支付,,,,,0.88,155.74,3.99,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1598779197,7/20/2020 12:48,52941265840,7/26/2020,,订单已取消【需要修改自提点和或时间 || 这周没车没法自取】,72.98,余额支付,,,,,3.74,76.72,76.72,,ios,2.3.1,,,0,0,自提,NY,0
1596093879,7/20/2020 12:49,52873476975,7/24/2020,普通投诉,退款已完成,98.78,信用卡支付,,,,,3.57,112.94,18.24,R-商品不符,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1598163746,7/20/2020 12:49,58691722103,7/23/2020,,已送达,99.61,信用卡支付,,,,,0.78,107.48,21.28,,ios,2.3.1,1.5,,0,6.99,到家,NY,0
1605119017,7/20/2020 12:50,58660782301,7/23/2020,,已送达,89.09,信用卡支付,,,,,0,99.08,7.98,,pc下单,,,,0,9.99,到家,NY,0
1604644398,7/20/2020 12:52,52464687106,8/1/2020,,备货中,224.8,PayPal,,,,,0,236.29,,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1599179025,7/20/2020 12:54,54891926368,7/31/2020,,备货中,106.63,信用卡支付,,,,,4.88,113.01,,,pc下单,,1.5,,0,0,自提,NY,0
1596279277,7/20/2020 12:54,54991796253,7/23/2020,,已送达,76.13,信用卡支付,,,,,0,77.63,3.99,,ios,2.3.1,1.5,,0,0,自提,NY,0
1595469875,7/20/2020 12:59,52534749864,7/24/2020,,已送达,166.05,信用卡支付,,,,,0,177.54,,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1598104470,7/20/2020 13:01,52120374384,7/25/2020,,已送达,21.54,信用卡支付,,,,,0.44,23.14,3.33,,ios,2.3.1,,,0,0,自提,NY,2
1599376733,7/20/2020 13:01,55351017093,7/22/2020,,已送达,150.84,信用卡支付,,,,,1.94,164.27,29.95,,ios,2.3.1,1.5,,0,9.99,到家,Boston,0
1597815830,7/20/2020 13:02,52297821946,7/22/2020,,已送达,104.06,信用卡支付,,,,,0,105.56,10.15,,ios,2.3.1,1.5,,0,0,自提,Boston,0
1602175394,7/20/2020 13:04,54524076013,7/22/2020,,已送达,178.62,信用卡支付,,,,,4.87,191.98,,,pc下单,,1.5,,0,6.99,到家,DC,0
1597593287,7/20/2020 13:05,52592982312,7/24/2020,,已送达,120.78,余额支付,,,,,3.22,125.5,,,ios,2.3.1,1.5,,0,0,自提,NY,0
1605248341,7/20/2020 13:05,5726464888,7/23/2020,,已送达,95.2,余额支付,,,,,0.53,97.23,10.98,,android,2.3.1,1.5,,0,0,到家,NY,0
1599129509,7/20/2020 13:05,5203393204,7/22/2020,,已送达,104.58,余额支付,,,,,0,101.08,47.97,,ios,2.3.1,1.5,,5,0,自提,Boston,0
1601302633,7/20/2020 13:06,53761786685,7/22/2020,,已送达,160.87,PayPal,,,,,0,172.36,2.79,,ios,2.3.1,1.5,,0,9.99,到家,Boston,0
1604951683,7/20/2020 13:07,588213568,7/23/2020,,已送达,83.63,PayPal,,,,,0.64,95.76,2.09,,pc下单,,1.5,,0,9.99,到家,NY,0
1597512070,7/20/2020 13:13,58851567047,7/22/2020,,已送达,142.69,信用卡支付,,,,,0.72,151.9,10.31,,IPAD,2.3.1,1.5,,0,6.99,到家,DC,0
1596232586,7/20/2020 13:16,5403477213,7/25/2020,,已送达,55.15,支付宝/微信,,,,,0.58,70.72,,,ios,2.3.1,1.5,1.5,0,9.99,到家,NY,2
1595530624,7/20/2020 13:17,5655102043,7/23/2020,,已送达,185.6,信用卡支付,,,,,0,187.1,25.15,,pc下单,,1.5,,0,0,到家,NY,0
1601175648,7/20/2020 13:19,5836146539,7/24/2020,,已送达,72.98,信用卡支付,,,,,5.28,77.42,,,ios,2.3.1,,,0,0,自提,NY,0
1599386382,7/20/2020 13:21,53292912580,7/23/2020,,已送达,126.7,余额支付,,,,,0.59,140.28,7.29,,pc下单,,1.5,1.5,0,9.99,到家,NY,0
1604716032,7/20/2020 13:21,53781772969,7/24/2020,,订单已取消【需要在送货日前拿到产品 || 不需要了！】,79.89,PayPal,,,,,4.29,91.17,91.17,,ios,2.3.1,,,0,6.99,到家,NY,0
1601727521,7/20/2020 13:23,59431392569,7/24/2020,,已送达,69.81,余额支付,,,,,0,70.47,21.28,,ios,2.3.1,1.5,,0,0,自提,NY,0
1604777615,7/20/2020 13:28,53232354910,7/22/2020,,已送达,201.78,信用卡支付,,,,,5.95,209.23,,,pc下单,,1.5,,0,0,自提,DC,0
1598925722,7/20/2020 13:29,52164643266,7/23/2020,,已送达,43.65,信用卡支付,,,,,0,45.65,,,ios,2.3.1,,,0,0,自提,NY,2
1596007117,7/20/2020 13:31,566626619,7/25/2020,,已送达,335.42,信用卡支付,,,,,3.02,349.93,31.77,,ios,2.3.1,1.5,,0,9.99,到家,Boston,0
1598227516,7/20/2020 13:32,55991726182,7/23/2020,,已送达,201.9,信用卡支付,,,,,10.45,223.84,,,pc下单,,1.5,,0,9.99,到家,NY,0
1602609706,7/20/2020 13:33,55591787263,7/28/2020,,已送达,59.77,信用卡支付,,,,,2.17,73.93,,,pc下单,,,,0,9.99,到家,NY,2
1602092284,7/20/2020 13:35,55030262776,7/24/2020,,已送达,72.26,信用卡支付,,,,,0,73.76,,,ios,2.3.1,1.5,,0,0,自提,NY,0
1602308427,7/20/2020 13:35,58324093681,7/26/2020,,已送达,48.8,信用卡支付,,,,,0,51.46,4.29,,ios,2.3.1,1.5,,0,0,自提,DC,2
1604190529,7/20/2020 13:36,54641346090,7/22/2020,,已送达,131.26,信用卡支付,,,,,2.72,135.48,,,pc下单,,1.5,,0,0,自提,Boston,0
1597586544,7/20/2020 13:37,57161710898,7/22/2020,,已送达,46.4,支付宝/微信,,,,,0,59.39,9.27,,pc下单,,1.5,1.5,0,9.99,到家,Boston,0
1602610540,7/20/2020 13:40,54947514869,7/23/2020,,已送达,50.58,信用卡支付,,,,,0,53.23,,,ios,2.3.1,1.5,,0,0,自提,NY,2
1601656395,7/20/2020 13:41,5316036455,7/23/2020,,已送达,61.44,信用卡支付,,,,,0,64.94,,,ios,2.3.1,1.5,,0,0,自提,NY,2
1602970138,7/20/2020 13:43,58778164724,7/22/2020,,已送达,97.05,余额支付,,,,,0,97.05,,,ios,2.3.1,,,0,0,自提,Boston,0
1601104027,7/20/2020 13:44,56291728587,7/23/2020,,已送达,174.9,信用卡支付,,,,,0,186.39,,,IPAD,2.3.1,1.5,,0,9.99,到家,NY,0
1604718694,7/20/2020 13:44,53064638049,7/23/2020,,已送达,130.13,余额支付,,,,,0,131.63,3.99,,android,2.3.1,1.5,,0,0,自提,NY,0
1601872147,7/20/2020 13:45,53120220385,7/23/2020,,已送达,247.34,信用卡支付,,,,,2.64,251.48,17.46,,ios,2.3.1,1.5,,0,0,到家,NY,0
1595365560,7/20/2020 13:46,54634739127,7/23/2020,,已送达,77.43,余额支付,,,,,0.66,73.47,10.57,,ios,2.3.1,1.5,,5,0,自提,NY,0
1597115204,7/20/2020 13:47,56261797309,7/22/2020,,已送达,108.44,信用卡支付,,,,,0,119.93,16.95,,ios,2.3.1,1.5,,0,9.99,到家,Boston,0
1604569268,7/20/2020 13:49,55161795719,7/25/2020,,已送达,72.6,信用卡支付,,,,,0.41,74.51,1.29,,ios,2.3.1,1.5,,0,0,到家,NY,0
1598638334,7/20/2020 13:49,54664657593,7/23/2020,,已送达,115.12,信用卡支付,,,,,4.17,130.78,,,android,2.3.1,1.5,,0,9.99,到家,NY,0
1599088819,7/20/2020 13:52,54961735910,7/22/2020,,已送达,191.73,信用卡支付,,,,,2.55,205.77,86.98,,ios,2.3.1,1.5,,0,9.99,到家,Boston,0
1598111511,7/20/2020 13:54,55520160809,7/23/2020,,已送达,71.04,信用卡支付,,,,,0.78,72.36,11.99,,ios,2.3.1,1.5,,0,0,自提,NY,0
1603096924,7/20/2020 14:00,54861780689,7/26/2020,,已送达,193.11,PayPal,,,,,5.04,199.65,17.98,,pc下单,,1.5,,0,0,自提,NY,0
1596509212,7/20/2020 14:03,53050116824,7/24/2020,,已送达,43.2,PayPal,,,,,0.69,57.38,,,ios,2.3.1,1.5,,0,9.99,到家,NY,2
1597594215,7/20/2020 14:03,52060762271,7/24/2020,,已送达,93.25,信用卡支付,,,,,0,94.75,5.29,,pc下单,,1.5,,0,0,自提,NY,0
1597849712,7/20/2020 14:05,52764639345,7/23/2020,,已送达,54.38,信用卡支付,,,,,3.28,69.65,,,ios,2.3.1,,,0,9.99,到家,NY,2
1602745183,7/20/2020 14:07,58961717686,7/24/2020,,已送达,150.19,信用卡支付,,,,,0,151.69,1.01,,ios,2.3.1,1.5,,0,0,到家,NY,0
1603671176,7/20/2020 14:07,53364671497,7/26/2020,,已送达,73.67,信用卡支付,,,,,0,73.91,,,ios,2.3.1,1.5,,0,0,自提,NY,0
1596272538,7/20/2020 14:07,52891788167,7/22/2020,,已送达,67.95,信用卡支付,,,,,0,79.44,1.69,,ios,2.3.1,1.5,,0,9.99,到家,Boston,0
1598292160,7/20/2020 14:09,54426795983,7/23/2020,,已送达,66.34,支付宝/微信,,,,,0,81.33,3.99,,ios,2.3.1,1.5,1.5,0,9.99,到家,NY,2
1596760714,7/20/2020 14:09,55540729457,7/23/2020,,已送达,64.99,信用卡支付,,,,,0,78.48,,,ios,2.3.1,1.5,,0,9.99,到家,NY,2
1603770452,7/20/2020 14:10,56891735319,7/23/2020,,订单已取消【订单重复 || 需要重新下单】,123.44,信用卡支付,,,,,1.11,136.04,136.04,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1605161275,7/20/2020 14:15,56891786410,7/25/2020,,已送达,112.34,信用卡支付,,,,,0,123.83,23.12,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1602823971,7/20/2020 14:16,54871873634,7/28/2020,,已送达,75.51,信用卡支付,,,,,0.93,87.93,3.09,,pc下单,,1.5,,0,9.99,到家,NY,0
1595825277,7/20/2020 14:17,5845173378,7/24/2020,,已送达,130.35,PayPal,,,,,2.62,134.47,,,ios,2.3.1,1.5,,0,0,自提,NY,0
1595830592,7/20/2020 14:17,53291753897,7/23/2020,,已送达,129.03,信用卡支付,,,,,2.66,133.19,19.17,,pc下单,,1.5,,0,0,到家,NY,0
1602424117,7/20/2020 14:20,57673430895,7/23/2020,,已送达,117.21,信用卡支付,,,,,0.71,128.16,1.52,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1598247282,7/20/2020 14:21,54876591580,7/31/2020,,备货中,69.25,信用卡支付,,,,,0,69.6,5.49,,ios,2.3.1,1.5,,0,0,自提,NY,0
1599138006,7/20/2020 14:21,52491714459,7/24/2020,,已送达,93.09,信用卡支付,,,,,0,104.58,6.78,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1605251842,7/20/2020 14:23,57620123152,7/23/2020,,已送达,104.92,PayPal,,,,,1.87,108.29,,,IPAD,2.3.1,1.5,,0,0,到家,NY,0
1602297527,7/20/2020 14:26,5222345742,7/23/2020,,已送达,65.34,PayPal,,,,,0,78.03,,,ios,2.3.1,1.5,,0,9.99,到家,NY,2
1602998425,7/20/2020 14:27,55834722131,7/23/2020,,已送达,79.18,信用卡支付,,,,,1.77,92.44,,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1597845577,7/20/2020 14:33,57078175486,7/22/2020,,已送达,173.86,支付宝/微信,,,,,0,186.85,8.49,,ios,2.3.1,1.5,1.5,0,9.99,到家,Boston,0
1595520842,7/20/2020 14:35,58024088620,7/22/2020,,已送达,69.05,PayPal,,,,,0,77.54,7.76,,pc下单,,1.5,,0,6.99,到家,DC,0
1602401903,7/20/2020 14:36,5416177429,7/22/2020,,已送达,115.64,信用卡支付,,,,,0.27,127.4,7.58,,ios,2.3.1,1.5,,0,9.99,到家,Boston,0
1603357320,7/20/2020 14:36,52564662393,7/25/2020,,已送达,101.32,信用卡支付,,,,,2.54,105.36,11.98,,ios,2.3.1,1.5,,0,0,自提,NY,0
1597890774,7/20/2020 14:39,58686039768,7/22/2020,,已送达,116.61,信用卡支付,,,,,0,120.1,,,ios,2.3.1,1.5,,5,6.99,到家,DC,0
1601756503,7/20/2020 14:40,53064684663,7/23/2020,,已送达,84.62,PayPal,,,,,0,91.61,,,pc下单,,,,0,6.99,到家,NY,0
1598578587,7/20/2020 14:40,55120189499,7/25/2020,,已送达,97.39,余额支付,,,,,1.2,100.09,,,ios,2.3.1,1.5,,0,0,自提,NY,0
1605055751,7/20/2020 14:47,57064612457,7/23/2020,,已送达,177.47,PayPal,,,,,0,188.96,11.99,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1596228725,7/20/2020 14:47,55276588753,7/26/2020,,已送达,276.03,PayPal,,,,,1.98,284.51,1.01,,ios,2.3.1,1.5,,0,0,到家,NY,0
1598564786,7/20/2020 14:48,53892961776,7/23/2020,,已送达,140.64,信用卡支付,,,,,0.68,142.82,7.28,,ios,2.3.1,1.5,,0,0,到家,NY,0
1599331297,7/20/2020 14:48,528917662,7/25/2020,,已送达,139.01,PayPal,,,,,6.86,147.37,8,,ios,2.3.1,1.5,,0,0,到家,NY,0
1601854137,7/20/2020 14:53,56578190412,7/22/2020,,已送达,135.92,信用卡支付,,,,,0,137.42,28.56,,pc下单,,1.5,,0,0,自提,Boston,0
1603658209,7/20/2020 14:54,53924081304,7/26/2020,,已送达,161.98,PayPal,,,,,1.92,165.4,8.22,,ios,2.3.1,1.5,,0,0,自提,DC,0
1604039673,7/20/2020 14:54,58330132259,7/22/2020,,已送达,23.66,信用卡支付,5,新FAF【邀请有礼】【邀请人】满$5减$5 活动至20201231结束,,,0.6,22.76,10.49,,android,2.3.1,1.5,,0,0,自提,DC,2
1597192865,7/20/2020 14:54,55391743910,7/25/2020,,已送达,213.45,信用卡支付,,,,,0,224.94,2.26,,pc下单,,1.5,,0,9.99,到家,NY,0
1596464713,7/20/2020 14:54,555626759,7/23/2020,,已送达,93.03,信用卡支付,,,,,0,94.53,8.99,,ios,2.3.1,1.5,,0,0,到家,NY,0
1602348710,7/20/2020 14:55,58490821710,7/25/2020,,已送达,356.15,支付宝/微信,,,,,9.76,373.91,4.19,,ios,2.3.1,1.5,1.5,0,0,到家,NY,0
1598156272,7/20/2020 14:57,53564618821,7/23/2020,,已送达,77.89,余额支付,,,,,0,79.39,3.29,,ios,2.3.1,1.5,,0,0,自提,NY,0
1602774462,7/20/2020 14:57,56631564965,7/22/2020,,已送达,67.16,信用卡支付,,,,,2.28,81.43,,,pc下单,,,,0,9.99,到家,Boston,2
1604225112,7/20/2020 15:00,59267856358,7/23/2020,,已送达,106.93,PayPal,,,,,2.7,111.13,,,pc下单,,1.5,,0,0,自提,NY,0
1596918412,7/20/2020 15:01,5975867293,7/31/2020,,备货中,69.19,PayPal,,,,,0.3,70.99,,,android,2.3.1,1.5,,0,0,自提,NY,0
1598866507,7/20/2020 15:01,5376179031,7/22/2020,,已送达,202.53,余额支付,,,,,2.18,215.39,23.23,,ios,2.3.1,1.5,,0,9.99,到家,Boston,0
1603677879,7/20/2020 15:03,52764662781,7/23/2020,,已送达,82.53,信用卡支付,,,,,1.05,84.16,3.29,,ios,2.3.1,1.5,,0,0,自提,NY,0
1602260752,7/20/2020 15:03,57891733236,7/23/2020,,已送达,226.32,余额支付,,,,,0.22,229.54,3.03,,ios,2.3.1,1.5,1.5,0,0,到家,NY,0
1602860149,7/20/2020 15:04,57558552774,7/31/2020,,备货中,70.36,信用卡支付,,,,,1.53,73.39,,,android,2.3.1,1.5,,0,0,自提,NY,0
1596202966,7/20/2020 15:04,54760365890,7/22/2020,普通投诉,已送达,72.7,信用卡支付,2,6034658907,,,0,71.05,12.85,R-商品变质,ios,2.3.1,1.5,,0,0,自提,Boston,0
1603730998,7/20/2020 15:05,52148039362,7/22/2020,,已送达,265.69,信用卡支付,,,,,0.58,277.76,42.84,,ios,2.3.1,1.5,,0,9.99,到家,Boston,0
1599153503,7/20/2020 15:06,52120352792,7/22/2020,普通投诉,已送达,115.39,PayPal,,,,,0,126.88,17.77,R-商品变质,pc下单,,1.5,,0,9.99,到家,Boston,0
1598971326,7/20/2020 15:07,58761752288,7/22/2020,,已送达,183.33,信用卡支付,,,,,6.04,189.37,,,pc下单,,,,0,0,自提,Boston,0
1603299831,7/20/2020 15:07,53561010116,7/24/2020,,已送达,72.8,PayPal,,,,,2.07,76.37,,,ios,2.3.1,1.5,,0,0,自提,NY,0
1603669093,7/20/2020 15:08,58520150984,7/23/2020,,订单已取消【价格原因 || 临时有其他安排需要外出，不打算吃火锅了】,87.45,信用卡支付,,,,,1.24,100.18,100.18,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1605139509,7/20/2020 15:09,53585745078,7/22/2020,,已送达,154.04,信用卡支付,,,,,4.27,159.81,13.78,,pc下单,,1.5,,0,0,自提,Boston,0
1596973733,7/20/2020 15:12,55066041306,7/23/2020,,已送达,66.35,信用卡支付,,,,,3.37,81.21,,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1604810462,7/20/2020 15:12,53991792212,7/23/2020,,已送达,70.19,余额支付,,,,,0,71.69,,,pc下单,,1.5,,0,0,自提,NY,0
1595763775,7/20/2020 15:13,57373289072,7/25/2020,普通投诉,已送达,154.49,PayPal,,,,,3.36,158.25,2.59,R-缺失商品,ios,2.3.1,1.5,,0,0,到家,NY,0
1597545706,7/20/2020 15:13,53781421671,7/23/2020,,已送达,242.14,PayPal,,,,,5.48,259.11,1.52,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1604064038,7/20/2020 15:13,58291768076,7/22/2020,,已送达,169.83,信用卡支付,,,,,4.05,185.37,4.78,,pc下单,,1.5,,0,9.99,到家,Boston,0
1601122512,7/20/2020 15:16,5628472238,7/28/2020,,订单已取消【需要修改自提点和或时间 || 原定送货时间无法收货】,295.1,信用卡支付,,,,,0,306.59,306.59,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1598806255,7/20/2020 15:17,59420112777,7/23/2020,,已送达,60.94,PayPal,5,新FAF【邀请有礼】【被邀请人】满$25减$5 活动至20201231结束,,,0,67.43,,,pc下单,,1.5,,0,9.99,到家,NY,0
1595509576,7/20/2020 15:18,5376074128,7/24/2020,,已送达,84.85,信用卡支付,,,,,2.44,88.79,,,ios,2.3.1,1.5,,0,0,自提,NY,0
1603296005,7/20/2020 15:21,5763479086,7/25/2020,,已送达,245.52,余额支付,,,,,2.54,249.56,9.28,,pc下单,,1.5,,0,0,自提,NY,0
1605187664,7/20/2020 15:23,53662619670,7/25/2020,,已送达,81.21,信用卡支付,,,,,0,92.7,,,android,2.3.1,1.5,,0,9.99,到家,Boston,0
1599908426,7/20/2020 15:23,56064675928,7/23/2020,,已送达,130.21,余额支付,,,,,0,131.71,,,ios,2.3.1,1.5,,0,0,自提,NY,0
1600507902,7/20/2020 15:25,59451698823,7/25/2020,,已送达,238.38,信用卡支付,,,,,0.86,255.73,6.52,,pc下单,,1.5,,0,9.99,到家,NY,0
1597372768,7/20/2020 15:26,53835228584,7/22/2020,,已送达,315.11,信用卡支付,5,新FAF【邀请有礼】【被邀请人】满$25减$5 活动至20201231结束,,,7.59,319.2,23.68,,pc下单,,1.5,,0,0,自提,Boston,0
1596303411,7/20/2020 15:28,59620379952,7/26/2020,,已送达,264.35,信用卡支付,,,,,0,280.84,,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
