Order Number,Order Time,Cust ID,Delivery Date,订单投诉,Status,Total Price,Payment,Voucher Discount,Voucher,Coupon Discount,Coupon,Tax Price,Final Price,Refund,Customer Service,OS of App,,冷链包装费,支付宝手续费,会员券,配送费,到家/自提,班次,服务费
1598752207,6/30/2020 13:36,52024010308,7/4/2020,,已送达,148.43,信用卡支付,,,,,5.35,165,12.98,,ios,2.2.4,1.5,,0,9.99,到家,NY,0
1603471982,6/30/2020 13:37,57491770427,7/4/2020,,订单已取消【需要取消一件/多件商品 || 想增添和取消一些商品】,149.87,信用卡支付,,,,,0,160.71,160.71,,ios,2.3.0,1.5,,0,9.99,到家,NY,0
1594243619,6/30/2020 13:38,55871698472,7/11/2020,,已送达,447.6,余额支付,,,,,7.73,466.64,22.15,,ios,2.3.0,1.5,,0,9.99,到家,OT,0
1595587748,6/30/2020 13:38,58662641836,7/4/2020,,已送达,45.94,余额支付,,,,,0,59.25,,,ios,2.3.0,1.5,,0,9.99,到家,NY,2
1597728047,6/30/2020 13:41,53920698934,7/2/2020,,已送达,117.89,信用卡支付,,,,,0.44,128.98,,,ios,2.3.0,1.5,,0,9.99,到家,NY,0
1600358827,6/30/2020 13:43,55741535321,7/4/2020,,已送达,69.38,信用卡支付,,,,,1.77,71.63,,,android,2.3.0,1.5,,0,0,自提,NY,0
1593892643,6/30/2020 13:43,57191920288,7/7/2020,,已送达,329.84,信用卡支付,,,,,0.59,331.81,1.78,,ios,2.3.0,1.5,,0,0,自提,NY,0
1601327609,6/30/2020 13:43,56948412286,7/4/2020,,已送达,121.78,PayPal,,,,,0,133.27,5.99,,pc下单,,1.5,,0,9.99,到家,NY,0
1595873988,6/30/2020 13:46,52990846886,7/4/2020,,已送达,134.84,PayPal,,,,,4.16,140.32,7.09,,ios,2.3.0,1.5,,0,0,自提,NY,0
1603452189,6/30/2020 13:47,52391797294,7/2/2020,,已送达,129.84,PayPal,,,,,0.93,142.13,,,ios,2.2.4,1.5,,0,9.99,到家,NY,0
1595454764,6/30/2020 13:48,53291785654,7/2/2020,普通投诉,拒绝退款,137.91,信用卡支付,,,,,0,144.4,4.99,R-质量问题,ios,2.3.0,1.5,,5,9.99,到家,NY,0
1597140737,6/30/2020 13:50,5487184218,7/2/2020,,已送达,69.31,PayPal,,,,,0.58,81.38,,,ios,2.3.0,1.5,,0,9.99,到家,NY,0
1594887507,6/30/2020 13:53,59891769546,7/5/2020,,已送达,110.2,信用卡支付,,,,,2.2,123.67,11.75,,android,2.3.0,1.5,,0,9.99,到家,NY,0
1602963695,6/30/2020 13:55,57721721276,7/4/2020,,已送达,114.25,信用卡支付,,,,,9,122.1,13.35,,ios,2.3.0,,,0,0,自提,OT,0
1596366374,6/30/2020 13:58,55773416647,7/4/2020,,已送达,70.1,余额支付,,,,,0,65.6,,,ios,2.3.0,1.5,,5,0,自提,OT,0
1596807803,6/30/2020 14:00,55690814178,7/7/2020,,已送达,43.86,信用卡支付,,,,,0,46.7,,,ios,2.3.0,1.5,,0,0,自提,NY,2
1601996242,6/30/2020 14:02,5253327813,7/2/2020,,已送达,123.3,支付宝/微信,,,,,0.19,136.3,24.57,,ios,2.2.8,1.5,1.5,0,9.99,到家,NY,0
1601680238,6/30/2020 14:05,53681291811,7/4/2020,,已送达,128.79,余额支付,,,,,0,130.29,1.19,,ios,2.3.0,1.5,,0,0,自提,OT,0
1594118198,6/30/2020 14:06,57642489251,7/4/2020,,已送达,112.13,PayPal,,,,,3.16,126.56,,,ios,2.2.4,1.5,,0,9.99,到家,Boston,0
1601291813,6/30/2020 14:06,59020257977,7/2/2020,,已送达,155.06,信用卡支付,,,,,6.01,172.31,,,ios,2.3.0,1.5,,0,9.99,到家,NY,0
1593933841,6/30/2020 14:07,5432483008,7/4/2020,,已送达,54.1,余额支付,,,,,0,54.78,,,ios,2.2.7,,,0,0,自提,OT,2
1595437891,6/30/2020 14:08,55251877755,7/4/2020,,已送达,92.83,信用卡支付,,,,,1.43,95.51,,,ios,2.3.0,1.5,,0,0,自提,OT,0
1600498933,6/30/2020 14:08,5202404387,7/5/2020,,已送达,74.97,支付宝/微信,,,,,0,86.46,,,pc下单,,,1.5,0,9.99,到家,NY,0
1595956853,6/30/2020 14:09,57586029301,7/4/2020,,已送达,151.67,信用卡支付,5,新FAF【邀请有礼】【邀请人】满$5减$5 活动至20201231结束,,,3.92,151.31,,,ios,2.3.0,1.5,,0,0,自提,NY,0
1601996302,6/30/2020 14:09,53364645681,7/4/2020,,已送达,52.57,PayPal,,,,,0,65.9,,,ios,2.3.0,1.5,,0,9.99,到家,Boston,2
1601981016,6/30/2020 14:15,52143442731,7/2/2020,,已送达,153.52,信用卡支付,,,,,4.87,169.71,,,ios,2.3.0,1.5,,0,9.99,到家,NY,0
1595370246,6/30/2020 14:17,53564629469,7/4/2020,,已送达,134.38,信用卡支付,,,,,2.21,147.91,3.19,,ios,2.3.0,1.5,,0,9.99,到家,NY,0
1596867496,6/30/2020 14:18,54581441813,7/2/2020,,已送达,51.56,信用卡支付,,,,,0,64.88,,,ios,2.2.8,1.5,,0,9.99,到家,NY,2
1595979396,6/30/2020 14:19,5706469270,7/2/2020,,已送达,186.88,信用卡支付,,,,,5.66,204.03,,,pc下单,,1.5,,0,9.99,到家,NY,0
1593671489,6/30/2020 14:21,53420391816,7/7/2020,,已送达,46.66,余额支付,,,,,0.63,48.21,2.65,,ios,2.3.0,,,0,0,自提,NY,2
1597092720,6/30/2020 14:22,58520358146,7/2/2020,,已送达,255.88,信用卡支付,,,,,6.28,263.66,8.19,,ios,2.3.0,1.5,,0,0,自提,NY,0
1593609318,6/30/2020 14:23,55244346071,7/5/2020,,已送达,107.02,支付宝/微信,,,,,2.79,112.81,5.38,,pc下单,,1.5,1.5,0,0,自提,DC,0
1598397585,6/30/2020 14:24,54061717401,7/5/2020,,已送达,100.64,PayPal,,,,,0,101.96,5.99,,ios,2.2.4,1.5,,0,0,自提,Boston,0
1596461412,6/30/2020 14:28,53892983494,7/2/2020,,已送达,224.99,余额支付,,,,,7.35,240.83,,,pc下单,,1.5,,0,6.99,到家,NY,0
1603326403,6/30/2020 14:28,5966179811,7/2/2020,,已送达,134.16,PayPal,,,,,0,145.65,,,pc下单,,1.5,,0,9.99,到家,NY,0
1596345329,6/30/2020 14:31,59885798276,7/2/2020,,已送达,106.41,信用卡支付,,,,,3.17,111.08,,,pc下单,,1.5,,0,0,自提,NY,0
1599865172,6/30/2020 14:36,5932014629,7/4/2020,,已送达,206.1,PayPal,,,,,6.66,224.07,,,android,2.3.0,1.5,,0,9.99,到家,Boston,0
1596530017,6/30/2020 14:37,55626763094,7/4/2020,,已送达,255.18,余额支付,,,,,1.74,258.26,39.48,,ios,2.3.0,1.5,,0,0,自提,NY,0
1599515911,6/30/2020 14:38,53632350572,7/4/2020,,订单已取消【订单重复 || 需要取消一件商品】,94.12,余额支付,,,,,0.6,96.22,96.22,,ios,2.3.0,1.5,,0,0,自提,OT,0
1597318102,6/30/2020 14:39,58261717134,7/2/2020,,已送达,133.81,余额支付,,,,,0.79,144.83,,,ios,2.3.0,1.5,,0,9.99,到家,NY,0
1600373648,6/30/2020 14:40,53257163821,7/5/2020,,已送达,24.82,信用卡支付,,,,,1.21,28.69,,,ios,2.3.0,1.5,,0,0,自提,DC,2
1601298183,6/30/2020 14:41,52692994142,7/4/2020,,已送达,121.3,PayPal,,,,,1.12,133.91,,,pc下单,,1.5,,0,9.99,到家,NY,0
1601031998,6/30/2020 14:41,52462615285,7/5/2020,,已送达,91.55,余额支付,,,,,0,92.3,,,ios,2.3.0,1.5,,0,0,自提,NY,0
1593835245,6/30/2020 14:42,55651775935,7/4/2020,,已送达,76.18,信用卡支付,,,,,0.54,77.2,,,ios,2.3.0,1.5,,0,0,自提,OT,0
1594019407,6/30/2020 14:42,52492913002,7/4/2020,,已送达,206.86,PayPal,,,,,0,217.51,32.68,,ios,2.3.0,1.5,,0,9.99,到家,NY,0
1594417105,6/30/2020 14:43,52584837963,7/2/2020,,已送达,153.82,信用卡支付,,,,,0.15,165.46,1.2,,pc下单,,1.5,,0,9.99,到家,NY,0
1602722086,6/30/2020 14:43,52772092476,7/5/2020,,已送达,204.5,PayPal,,,,,6.92,219.91,,,pc下单,,1.5,,0,6.99,到家,DC,0
1594929909,6/30/2020 14:46,57964684183,7/2/2020,,已送达,78.58,信用卡支付,,,,,0.55,89.12,9.99,R-其他,ios,2.3.0,,,0,9.99,到家,NY,0
1599015486,6/30/2020 14:48,53721379273,7/4/2020,,已送达,112.2,余额支付,,,,,6.55,118.51,,,ios,2.2.4,,,0,0,自提,NY,0
1594128701,6/30/2020 14:48,56271812223,7/2/2020,,已送达,235.29,信用卡支付,,,,,0,246.13,17.97,,android,2.3.0,1.5,,0,9.99,到家,NY,0
1598916744,6/30/2020 14:50,57934757982,7/2/2020,,已送达,147.79,余额支付,,,,,0,159.04,,,ios,2.3.0,1.5,,0,9.99,到家,NY,0
1601158389,6/30/2020 14:54,58563180285,7/4/2020,,订单已取消【其他原因 || 有几样东西忘了买，希望取消之后重新下单。】,69.54,PayPal,,,,,0,69.54,69.54,,pc下单,,,,0,0,自提,NY,0
1600613763,6/30/2020 14:54,57131798819,7/4/2020,,已送达,69.54,信用卡支付,,,,,1.03,66.35,1.15,,android,2.3.0,1.5,,5,0,自提,OT,0
1597868342,6/30/2020 14:57,58234791879,7/4/2020,,已送达,77.35,信用卡支付,,,,,0,88.09,1.52,,ios,2.3.0,1.5,,0,9.99,到家,NY,0
1598111591,6/30/2020 14:58,57873465498,7/2/2020,,已送达,95.34,PayPal,,,,,0,96.58,,,ios,2.3.0,1.5,,0,0,自提,NY,0
1599861978,6/30/2020 14:59,52751869254,7/4/2020,,已送达,91.15,PayPal,,,,,0,91.25,,,ios,2.2.4,1.5,,0,0,自提,OT,0
1602653213,6/30/2020 15:01,5547814211,7/4/2020,,已送达,255.19,PayPal,5,1596661506,,,2.12,263.8,1.42,,pc下单,,1.5,,0,9.99,到家,Boston,0
1597723859,6/30/2020 15:01,56673259418,7/7/2020,,已送达,155.66,信用卡支付,,,,,3.03,164.16,3.99,,IPAD,2.3.0,1.5,,5,9.99,到家,NY,0
1601673546,6/30/2020 15:01,52978196141,7/4/2020,,已送达,73.43,余额支付,,,,,0,84.75,,,ios,2.2.4,1.5,,0,9.99,到家,Boston,0
1601332745,6/30/2020 15:05,5288589855,7/2/2020,,已送达,202.74,信用卡支付,,,,,1.12,220.09,5.99,,IPAD,2.3.0,1.5,,0,9.99,到家,NY,0
1596437943,6/30/2020 15:05,53885853241,7/4/2020,,已送达,184.19,PayPal,,,,,3.74,199.42,25.96,,ios,2.3.0,1.5,,0,9.99,到家,Boston,0
1593721738,6/30/2020 15:05,5739143176,7/2/2020,,订单已取消【需要在送货日前拿到产品 || 时间不合适】,123.5,信用卡支付,,,,,0,134.99,134.99,,pc下单,,1.5,,0,9.99,到家,NY,0
1597346617,6/30/2020 15:06,59261713992,7/5/2020,,已送达,196.97,信用卡支付,,,,,0.83,208.45,19.99,,ios,2.2.4,1.5,,0,9.99,到家,Boston,0
1597963401,6/30/2020 15:06,56364629981,7/5/2020,,拒绝退款,110,信用卡支付,,,,,1.38,122.71,,R-其他,ios,2.3.0,1.5,,0,9.99,到家,NY,0
1598483623,6/30/2020 15:11,553201751,7/2/2020,,已送达,177.7,PayPal,,,,,9.98,187.43,,,IPAD,2.3.0,,,0,0,自提,NY,0
1596049643,6/30/2020 15:14,53181220555,7/2/2020,,已送达,185.76,余额支付,,,,,6.18,193.22,,,ios,2.3.0,1.5,,0,0,自提,NY,0
1601007839,6/30/2020 15:16,5278575957,7/4/2020,,已送达,27.72,余额支付,,,,,0.48,33.2,,,ios,2.3.0,1.5,1.5,0,0,自提,Boston,2
1596884337,6/30/2020 15:17,5325088628,7/5/2020,,已送达,70.87,PayPal,,,,,0,72.37,,,pc下单,,1.5,,0,0,自提,Boston,0
1598969679,6/30/2020 15:17,58097817600,7/5/2020,,已送达,183.2,余额支付,,,,,1.19,187.63,,,ios,2.3.0,1.5,,0,0,自提,Boston,0
1598630061,6/30/2020 15:17,59641048333,7/4/2020,,已送达,72.76,信用卡支付,,,,,1.4,81.35,14.09,,ios,2.3.0,1.5,,0,6.99,到家,DC,0
1594697153,6/30/2020 15:18,55691751018,7/4/2020,,已送达,132.17,支付宝/微信,,,,,1.55,146.71,,,pc下单,,1.5,1.5,0,9.99,到家,NY,0
1595563153,6/30/2020 15:20,58720333252,7/2/2020,,已送达,71.42,余额支付,,,,,1.76,73.18,,,pc下单,,,,0,0,自提,NY,0
1595498799,6/30/2020 15:21,52585785132,7/4/2020,,已送达,90.18,信用卡支付,,,,,0,101.55,24.96,,ios,2.2.4,1.5,,0,9.99,到家,Boston,0
1603209315,6/30/2020 15:23,52364640249,7/4/2020,,已送达,115.31,信用卡支付,,,,,1.71,128.51,9.49,,pc下单,,1.5,,0,9.99,到家,NY,0
1602628394,6/30/2020 15:23,52960762250,7/4/2020,,已送达,73.08,信用卡支付,,,,,2.46,76.79,,,ios,2.3.0,1.5,,0,0,自提,OT,0
1596048345,6/30/2020 15:25,57564625356,7/2/2020,,已送达,69.58,信用卡支付,,,,,4.17,85.04,,,ios,2.3.0,1.5,,0,9.99,到家,NY,0
1596474946,6/30/2020 15:27,56591789388,7/7/2020,,已送达,123.15,信用卡支付,,,,,9.09,131.96,,,ios,2.3.0,,,0,0,自提,NY,0
1596972581,6/30/2020 15:27,57181264908,7/4/2020,,已送达,78.57,信用卡支付,,,,,0,79.92,6.98,,ios,2.3.0,1.5,,0,0,自提,OT,0
1598469666,6/30/2020 15:29,55865046141,7/4/2020,,已送达,126.65,信用卡支付,,,,,0,136.76,,,ios,2.3.0,1.5,,0,9.99,到家,NY,0
1597210329,6/30/2020 15:29,53251830965,7/4/2020,,已送达,113.43,PayPal,,,,,4.83,113.8,,,ios,2.3.0,1.5,,5,0,自提,OT,0
1596522376,6/30/2020 15:30,59586070881,7/2/2020,FGG责任,退款已完成,144.36,信用卡支付,,,,,0,151.7,7.98,R-缺失商品,ios,2.3.0,1.5,,0,6.99,到家,NY,0
1593591972,6/30/2020 15:31,52634777004,7/4/2020,,已送达,38.19,信用卡支付,,,,,1.62,41.81,,,pc下单,,,,0,0,自提,NY,2
1603007574,6/30/2020 15:33,53681225106,7/4/2020,,已送达,77.52,信用卡支付,,,,,0.49,79.51,4.49,,pc下单,,1.5,,0,0,自提,OT,0
1596401115,6/30/2020 15:35,53431921330,7/4/2020,,已送达,139.68,信用卡支付,,,,,0,151.17,5.38,,pc下单,,1.5,,0,9.99,到家,NY,0
1603323638,6/30/2020 15:36,53221321655,7/4/2020,,已送达,230.28,信用卡支付,,,,,3.72,234.24,1.42,,ios,2.3.0,1.5,,0,0,自提,Boston,0
1601058993,6/30/2020 15:39,53650833838,7/5/2020,,已送达,33.9,信用卡支付,7,$7老正兴回馈赠礼代金券,,,2.12,30,,,android,2.3.0,,,0,0,自提,Boston,2
1598997126,6/30/2020 15:42,5289172806,7/4/2020,,已送达,207.61,PayPal,,,,,3.75,212.63,15.99,,ios,2.3.0,1.5,,0,0,自提,NY,0
1601277822,6/30/2020 15:43,59163174853,7/4/2020,,已送达,109.3,PayPal,,,,,3.26,124.05,25.47,,ios,2.3.0,1.5,,0,9.99,到家,NY,0
1601284414,6/30/2020 15:43,52873476757,7/2/2020,,已送达,70.41,PayPal,,,,,0.38,82.28,,,pc下单,,1.5,,0,9.99,到家,NY,0
1595044458,6/30/2020 15:45,53260779751,7/2/2020,,已送达,174.03,信用卡支付,,,,,9.05,194.38,,,ios,2.3.0,1.5,,0,9.99,到家,NY,0
1600396876,6/30/2020 15:46,54184714751,7/2/2020,,已送达,194.55,信用卡支付,,,,,1.09,206.87,16.38,,ios,2.2.4,1.5,,0,9.99,到家,NY,0
1603306302,6/30/2020 15:46,59231756275,7/4/2020,FGG责任,已送达,216.87,信用卡支付,,,,,7.02,234.58,9.99,R-商品不符,ios,2.3.0,1.5,,0,9.99,到家,OT,0
1602445273,6/30/2020 15:51,55731941349,7/2/2020,,已送达,101.45,PayPal,,,,,0,102.95,8.99,,pc下单,,1.5,,0,0,自提,NY,0
1601984404,6/30/2020 15:51,59181863285,7/2/2020,,已送达,51.95,PayPal,5,新FAF【邀请有礼】【被邀请人】满$25减$5 活动至20201231结束,,,3.44,60.38,,,ios,2.3.0,,,0,9.99,到家,NY,0
1595979735,6/30/2020 15:52,53234771179,7/4/2020,,已送达,83.56,信用卡支付,,,,,0,95.05,,,pc下单,,1.5,,0,9.99,到家,NY,0
1598278407,6/30/2020 15:52,56491967721,7/4/2020,,已送达,128.34,信用卡支付,,,,,6.06,135.9,2.74,,pc下单,,1.5,,0,0,自提,OT,0
1595027185,6/30/2020 15:52,52397835819,7/5/2020,,已送达,221.05,PayPal,,,,,2.72,225.08,4.08,,ios,2.3.0,1.5,,0,0,自提,Boston,0
1597517943,6/30/2020 15:53,53921434553,7/2/2020,,已送达,204.17,信用卡支付,,,,,0,214.64,,,android,2.3.0,1.5,,0,9.99,到家,NY,0
1594400179,6/30/2020 15:54,53791923797,7/11/2020,,已送达,62.83,信用卡支付,,,,,2.41,68.61,8.16,,IPAD,2.3.0,1.5,,0,0,自提,OT,2
1602106212,6/30/2020 15:54,57970497610,7/4/2020,,订单已取消【需要取消一件/多件商品 || 加购】,100.92,信用卡支付,,,,,4.5,106.02,106.02,,ios,2.3.0,1.5,,0,0,自提,OT,0
1594863572,6/30/2020 15:55,59686044335,7/7/2020,,已送达,154.73,信用卡支付,,,,,0.19,156.42,,,android,2.3.0,1.5,,0,0,自提,NY,0
1603038311,6/30/2020 15:55,59360768010,7/4/2020,,已送达,181.35,信用卡支付,,,,,0,181.55,4.58,,ios,2.2.4,1.5,,0,0,自提,OT,0
1596909640,6/30/2020 15:55,5476463696,7/2/2020,,已送达,121.35,PayPal,,,,,2.31,134.95,2.29,,ios,2.3.0,1.5,,0,9.99,到家,NY,0
1594754228,6/30/2020 15:56,58463177729,7/4/2020,,已送达,132.53,余额支付,,,,,6.18,147.58,5.09,,ios,2.3.0,,,0,9.99,到家,NY,0
1598301417,6/30/2020 15:56,55078184965,7/4/2020,,已送达,103.52,信用卡支付,,,,,0.48,105.5,,,pc下单,,1.5,,0,0,自提,Boston,0
1600696346,6/30/2020 15:57,56691750804,7/2/2020,,已送达,172.12,信用卡支付,2,补发盒装黄冰糖[回馈赠礼]代金券,,,1.47,182.93,8.99,,ios,2.2.4,1.5,,0,9.99,到家,NY,0
1595271856,6/30/2020 15:59,59064691502,7/4/2020,,已送达,94.71,信用卡支付,,,,,1.84,107.32,,,ios,2.3.0,1.5,,0,9.99,到家,NY,0
1596373765,6/30/2020 16:01,52792987974,7/2/2020,,已送达,149.25,信用卡支付,,,,,1.84,162.45,,,android,2.3.0,1.5,,0,9.99,到家,NY,0
1596091341,6/30/2020 16:02,54585798529,7/4/2020,,已送达,83.43,信用卡支付,,,,,3.05,87.82,,,ios,2.3.0,1.5,,0,0,自提,Boston,0
1598098059,6/30/2020 16:03,53570191988,7/4/2020,,已送达,44.85,余额支付,,,,,0,48.12,,,ios,2.2.4,1.5,,0,0,自提,OT,2
1596392143,6/30/2020 16:04,58141280733,7/4/2020,普通投诉,已送达,181.73,余额支付,,,,,1.5,194.44,83.27,R-缺失商品,ios,2.3.0,1.5,,0,9.99,到家,NY,0
1594145917,6/30/2020 16:06,52151058995,7/4/2020,,已送达,227.33,PayPal,,,,,2.59,240.73,40.55,,android,2.3.0,1.5,,0,9.99,到家,Boston,0
1594013340,6/30/2020 16:06,55463169638,7/5/2020,普通投诉,已送达,78.1,余额支付,,,,,0.34,79.94,79.94,R-其他,pc下单,,1.5,,0,0,自提,NY,0
1599429696,6/30/2020 16:06,56784744933,7/9/2020,,订单已取消【需要修改自提点和或时间 || 修改送货时间】,79.11,信用卡支付,,,,,2.17,92.55,92.55,,ios,2.3.0,1.5,,0,9.99,到家,NY,0
1596076032,6/30/2020 16:09,53878166351,7/4/2020,,已送达,51.06,信用卡支付,,,,,0,62.43,,,android,2.3.0,1.5,,0,9.99,到家,Boston,0
1596842094,6/30/2020 16:09,52620175046,7/4/2020,FGG责任,退款已完成,151.14,信用卡支付,,,,,2.15,160.46,22.4,R-商品变质,android,2.3.0,1.5,,0,6.99,到家,NY,0
1602511504,6/30/2020 16:10,54097332799,7/4/2020,,已送达,123.85,信用卡支付,,,,,5.85,131.2,,,pc下单,,1.5,,0,0,自提,NY,0
1601935716,6/30/2020 16:11,56563073003,7/4/2020,,已送达,103.38,信用卡支付,,,,,2.02,106.3,,,android,2.3.0,1.5,,0,0,自提,OT,0
1601374680,6/30/2020 16:13,52434791701,7/4/2020,,已送达,62.46,信用卡支付,,,,,0,75.82,,,ios,2.2.4,1.5,,0,9.99,到家,NY,2
1599785669,6/30/2020 16:17,58163180893,7/4/2020,,订单已取消【订单重复 ||  】,119.19,余额支付,,,,,0,130.68,130.68,,pc下单,,1.5,,0,9.99,到家,Boston,0
1593981475,6/30/2020 16:18,55587288931,7/5/2020,,已送达,169.39,信用卡支付,,,,,0.76,180.74,,,ios,2.2.4,1.5,,0,9.99,到家,Boston,0
1599718886,6/30/2020 16:18,59741256600,7/5/2020,,已送达,136.93,余额支付,,,,,0,148.17,,,ios,2.3.0,1.5,,0,9.99,到家,NY,0
1598957175,6/30/2020 16:20,5412401896,7/4/2020,,已送达,100.43,支付宝/微信,,,,,0,108.69,7.98,R-数量/重量不符,ios,2.3.0,,1.5,0,6.99,到家,DC,0
1599608872,6/30/2020 16:21,56380336390,7/4/2020,,已送达,69.42,PayPal,,,,,0,69.77,,,ios,2.3.0,1.5,,0,0,自提,OT,0
1594691410,6/30/2020 16:23,54843422022,7/5/2020,,已送达,195.57,信用卡支付,,,,,2.2,198.29,23.07,,ios,2.3.0,1.5,,0,0,自提,NY,0
1600671807,6/30/2020 16:24,52761222175,7/9/2020,,已送达,146.16,余额支付,,,,,3.7,159.85,,,pc下单,,,,0,9.99,到家,NY,0
1602143922,6/30/2020 16:26,54290818295,7/4/2020,,已送达,109.08,PayPal,,,,,0,110.42,3.52,,ios,2.3.0,1.5,,0,0,自提,NY,0
1599765692,6/30/2020 16:27,59751718429,7/2/2020,,已送达,97.67,信用卡支付,,,,,1.34,109.74,,,ios,2.3.0,1.5,,0,9.99,到家,NY,0
1593830463,6/30/2020 16:28,55286073763,7/5/2020,,已送达,79.4,信用卡支付,,,,,2.11,83.01,,,pc下单,,1.5,,0,0,自提,NY,0
1595539370,6/30/2020 16:28,535518645,7/4/2020,,已送达,79.5,信用卡支付,,,,,0.68,80.28,17.98,,android,2.2.4,1.5,,0,0,自提,OT,0
1600998760,6/30/2020 16:29,57921427102,7/2/2020,,已送达,200.59,信用卡支付,,,,,4.42,216.22,,,ios,2.3.0,1.5,,0,9.99,到家,NY,0
1597373235,6/30/2020 16:30,56851890588,7/4/2020,,已送达,62.41,信用卡支付,,,,,0.92,64.83,8.99,,ios,2.3.0,1.5,,0,0,自提,OT,0
1602644425,6/30/2020 16:32,55734783393,7/5/2020,,已送达,255.52,信用卡支付,,,,,1.54,268.43,36.56,,ios,2.2.4,1.5,,0,9.99,到家,NY,0
1600352004,6/30/2020 16:36,55120370389,7/2/2020,,已送达,70.93,PayPal,,,,,0.86,73.07,16.38,,ios,2.2.4,1.5,,0,0,自提,NY,0
1602834114,6/30/2020 16:37,55234751279,7/4/2020,,已送达,136.51,信用卡支付,,,,,1.09,149.09,18.28,,pc下单,,1.5,,0,9.99,到家,NY,0
1597445429,6/30/2020 16:38,55477478400,7/5/2020,,已送达,79.65,PayPal,,,,,0,90.97,3.49,,ios,2.2.4,1.5,,0,9.99,到家,NY,0
1598931571,6/30/2020 16:38,56886017391,7/11/2020,,已送达,74.99,信用卡支付,,,,,0,76.49,,,ios,2.3.0,1.5,,0,0,自提,NY,0
1594646270,6/30/2020 16:39,554412646,7/11/2020,,已送达,139.44,PayPal,,,,,0.6,150.69,,,ios,2.3.0,1.5,,0,9.99,到家,OT,0
1598037582,6/30/2020 16:42,57184769901,7/4/2020,,已送达,110.41,PayPal,,,,,1.37,111.62,,,IPAD,2.2.4,,,0,0,自提,OT,0
1597479048,6/30/2020 16:43,57565020689,7/4/2020,,已送达,156.75,信用卡支付,,,,,1.32,158.55,5.78,,ios,2.2.4,1.5,,0,0,自提,OT,0
1595002481,6/30/2020 16:47,53964672646,7/2/2020,,已送达,119.5,信用卡支付,,,,,4.3,132.29,,,pc下单,,1.5,,0,6.99,到家,NY,0
1600534480,6/30/2020 16:48,53281271060,7/4/2020,,已送达,30.38,PayPal,3,wechat 满30减3,,,1.3,32.01,9.49,,ios,2.2.4,1.5,,0,0,自提,OT,2
1601137569,6/30/2020 16:48,56464645727,7/2/2020,,退款已完成,248.72,信用卡支付,,,,,0.58,257.79,8.15,R-质量问题,pc下单,,1.5,,0,6.99,到家,NY,0
1597728320,6/30/2020 16:48,56961448090,7/19/2020,,已送达,135.97,信用卡支付,,,,,0.48,137.81,29.48,,ios,2.3.0,1.5,,0,0,自提,NY,0
1599791892,6/30/2020 16:51,57870332253,7/5/2020,,已送达,115.5,信用卡支付,,,,,3.19,119.93,,,ios,2.3.0,1.5,,0,0,自提,DC,0
1601947864,6/30/2020 16:51,55964673399,7/5/2020,,已送达,70.46,PayPal,,,,,0,81.95,20.99,,pc下单,,1.5,,0,9.99,到家,NY,0
1600904637,6/30/2020 16:53,54530263167,7/2/2020,,已送达,108.06,信用卡支付,,,,,1.4,120.95,,,android,2.3.0,1.5,,0,9.99,到家,NY,0
1599774983,6/30/2020 16:53,57151763169,7/5/2020,,已送达,102.86,余额支付,,,,,1.56,99.88,,,ios,2.3.0,1.5,,5,0,自提,NY,0
1597808192,6/30/2020 16:53,59391769035,7/4/2020,,已送达,71.78,信用卡支付,,,,,0,80.27,7.28,,pc下单,,1.5,,0,6.99,到家,NY,0
1593583323,6/30/2020 16:54,52652088021,7/4/2020,普通投诉,拒绝退款,41.54,信用卡支付,,,,,0,44.81,9.48,R-缺失商品,ios,2.3.0,1.5,,0,0,自提,OT,2
1597223632,6/30/2020 16:54,58563116594,7/2/2020,,已送达,69.47,信用卡支付,,,,,0.83,70.4,,,ios,2.3.0,1.5,,0,0,自提,NY,0
1602867926,6/30/2020 16:56,58281483868,7/4/2020,,已送达,53.59,信用卡支付,,,,,0.51,56.55,,,ios,2.3.0,1.5,,0,0,自提,OT,2
1594547960,6/30/2020 16:57,54571722314,7/2/2020,,已送达,138.77,支付宝/微信,,,,,0,151.76,8.19,,pc下单,,1.5,1.5,0,9.99,到家,NY,0
1598938063,6/30/2020 16:58,57881477078,7/4/2020,,已送达,116.46,PayPal,,,,,2.44,120.27,,,ios,2.3.0,1.5,,0,0,自提,OT,0
1596821786,6/30/2020 17:01,53491740966,7/11/2020,,订单已取消【其他原因 || change some items】,39.74,余额支付,,,,,0,43.73,43.73,,pc下单,,,,5,6.99,到家,NY,2
1599711731,6/30/2020 17:01,52285759856,7/4/2020,,已送达,135.94,信用卡支付,,,,,0,147.26,,,ios,2.2.4,1.5,,0,9.99,到家,Boston,0
1603550575,6/30/2020 17:02,52285759802,7/4/2020,,已送达,211.65,余额支付,,,,,0.56,223.7,,,pc下单,,1.5,,0,9.99,到家,Boston,0
1593719515,6/30/2020 17:05,53860779385,7/18/2020,,已送达,198,信用卡支付,,,,,1.4,199.99,2,,ios,2.3.0,1.5,,0,0,自提,OT,0
1597560965,6/30/2020 17:05,58573216880,7/2/2020,,已送达,179.59,支付宝/微信,,,,,0,182.59,3.49,,pc下单,,1.5,1.5,0,0,自提,NY,0
